model,seed,param_idx,gradient
B3-Layer,30,3,-0.042117546388966046
B3-Layer,30,4,-0.05891116647171328
B3-Layer,30,5,0.0026488722737300486
B3-Layer,31,0,0.09173364863906351
B3-Layer,31,1,-0.0029035556308213656
B3-Layer,31,2,-0.056178465119205184
B3-Layer,31,3,-0.0089374829074802
B3-Layer,31,4,-0.029446178567068576
B3-Layer,31,5,-0.00021598525718572711
B3-Layer,32,0,0.13294992510889256
B3-Layer,32,1,-0.006270476746242569
B3-Layer,32,2,-0.014946439175755269
B3-Layer,32,3,2.9900969785079723e-05
B3-Layer,32,4,0.005183297795940144
B3-Layer,32,5,-0.0020697664107971626
B3-Layer,33,0,-0.07857034261908397
B3-Layer,33,1,0.010299376431846256
B3-Layer,33,2,0.025886125458257348
B3-Layer,33,3,-0.024944194012768827
B3-Layer,33,4,-0.0021796739720569337
B3-Layer,33,5,-0.0027688339071103374
B3-Layer,34,0,0.027006672504377736
B3-Layer,34,1,-6.585840293962644e-05
B3-Layer,34,2,0.11159427775310182
B3-Layer,34,3,0.007500246701273468
B3-Layer,34,4,0.040743008649275596
B3-Layer,34,5,0.006423716819307967
B3-Layer,35,0,-0.03209124249485252
B3-Layer,35,1,0.02490718726687923
B3-Layer,35,2,0.03662211402189519
B3-Layer,35,3,0.005293593459354322
B3-Layer,35,4,-0.04237118250540477
B3-Layer,35,5,0.0026032481834088114
B3-Layer,36,0,0.01466213500476252
B3-Layer,36,1,-0.004575082178362277
B3-Layer,36,2,-0.03278338081299382
B3-Layer,36,3,0.06642164678512631
B3-Layer,36,4,0.019723044689549933
B3-Layer,36,5,-0.0055317139799174525
B3-Layer,37,0,-0.08292253642372022
B3-Layer,37,1,0.01732684961380159
B3-Layer,37,2,0.09996645646961545
B3-Layer,37,3,0.006031676102061828
B3-Layer,37,4,0.003911218479632527
B3-Layer,37,5,0.00023859454123855678
B3-Layer,38,0,-0.03968569310629384
B3-Layer,38,1,-0.0014670016544576496
B3-Layer,38,2,0.04668222568640376
B3-Layer,38,3,0.071337134170624
B3-Layer,38,4,0.09574471480200923
B3-Layer,38,5,-0.0022306786093253977
B3-Layer,39,0,-0.10345438661683007
B3-Layer,39,1,-0.01574015967200465
B3-Layer,39,2,0.05553492437469212
B3-Layer,39,3,0.012251920639936966
B3-Layer,39,4,-0.02558681381452596
B3-Layer,39,5,0.00020451642692733768
B3-Layer,40,0,-0.006753204818849614
B3-Layer,40,1,0.003827427706196348
B3-Layer,40,2,0.024371401906339914
B3-Layer,40,3,-0.0008645218939249847
B3-Layer,40,4,-0.027849188265947858
B3-Layer,40,5,2.073393247126642e-06
B3-Layer,41,0,-0.061937068471225445
B3-Layer,41,1,0.008645935737756471
B3-Layer,41,2,-0.023965751206635688
B3-Layer,41,3,-0.006054124731942087
B3-Layer,41,4,0.010862764671736415
B3-Layer,41,5,0.0012827654216187687
B3-Layer,42,0,-0.03742094467120845
B3-Layer,42,1,0.005913076276333469
B3-Layer,42,2,-0.13324348536591923
B3-Layer,42,3,-0.01927003669054983
B3-Layer,42,4,0.060635716839246484
B3-Layer,42,5,0.0029381996715427882
B3-Layer,43,0,0.007487014260042641
B3-Layer,43,1,-0.005736323878804369
B3-Layer,43,2,-0.011121006828453088
B3-Layer,43,3,0.006330838485758581
B3-Layer,43,4,0.0293795349662482
B3-Layer,43,5,-3.903097715193464e-05
B3-Layer,44,0,-0.08503985012910942
B3-Layer,44,1,-0.022006992868054194
B3-Layer,44,2,0.005982222100735348
B3-Layer,44,3,-0.054166481578890605
B3-Layer,44,4,-0.10323179314176349
B3-Layer,44,5,-9.961073348127126e-05
B3-Layer,45,0,-0.00019986117760380836
B3-Layer,45,1,-0.0029409579549825203
B3-Layer,45,2,0.07358266060296235
B3-Layer,45,3,0.06519723615042515
B3-Layer,45,4,0.009259165202075398
B3-Layer,45,5,-0.00035242871942769586
B3-Layer,46,0,-0.02811604734742724
B3-Layer,46,1,-0.01697820755063839
B3-Layer,46,2,0.06738441327362373
B3-Layer,46,3,0.014758892056159054
B3-Layer,46,4,0.0007942141809033974
B3-Layer,46,5,-5.696798303373457e-05
B3-Layer,47,0,-0.007819271618030015
B3-Layer,47,1,-0.0042638605158654445
B3-Layer,47,2,-0.06280314182093209
B3-Layer,47,3,0.014830064883617933
B3-Layer,47,4,-0.0089740980636905
B3-Layer,47,5,0.000563703445672659
B3-Layer,48,0,0.06224230456933699
B3-Layer,48,1,0.009439663010382179
B3-Layer,48,2,0.02804988701195112
B3-Layer,48,3,-0.04009084516380098
B3-Layer,48,4,0.0034279592117836904
B3-Layer,48,5,0.00012218060119883214
B3-Layer,49,0,-0.06203431701252989
B3-Layer,49,1,-0.049867069710320865
B3-Layer,49,2,0.03451053730309113
B3-Layer,49,3,0.027625593135785984
B3-Layer,49,4,-0.01367773248628438
B3-Layer,49,5,0.04166640076577106
B3-Layer,50,0,0.012186369383667085
B3-Layer,50,1,-0.0019132127583512694
B3-Layer,50,2,0.005057419682013815
B3-Layer,50,3,-0.0118314908605762
B3-Layer,50,4,0.0700658808485235
B3-Layer,50,5,-9.368256538627759e-05
B3-Layer,51,0,0.016296105305326845
B3-Layer,51,1,0.0003292620353952681
B3-Layer,51,2,-0.022206211518547812
B3-Layer,51,3,-0.005228224733880752
B3-Layer,51,4,0.08505175595025855
B3-Layer,51,5,-0.0016618678423572155
B3-Layer,52,0,-0.018130557356702624
B3-Layer,52,1,-0.008472812552576921
B3-Layer,52,2,-0.04397928457107793
B3-Layer,52,3,0.02500141782789221
B3-Layer,52,4,-0.0371926537881968
B3-Layer,52,5,0.0002624850057980797
B3-Layer,53,0,0.048047551982869884
B3-Layer,53,1,-0.03687800785316777
B3-Layer,53,2,0.035066869924904896
B3-Layer,53,3,0.02125912739898561
B3-Layer,53,4,-0.015361738243506395
B3-Layer,53,5,-0.000486888486506878
B3-Layer,54,0,-0.03260444434810653
B3-Layer,54,1,-0.006627016480533815
B3-Layer,54,2,-0.02574367799580444
B3-Layer,54,3,-0.006409968715977159
B3-Layer,54,4,0.006268855937248587
B3-Layer,54,5,0.0003645240088297561
B3-Layer,55,0,0.025964177613955218
B3-Layer,55,1,-0.03959797825409395
B3-Layer,55,2,0.08518215298652669
B3-Layer,55,3,0.01202028801634115
B3-Layer,55,4,-0.006582464365526977
B3-Layer,55,5,-0.00614830423537697
B3-Layer,56,0,-0.027296479354386963
B3-Layer,56,1,0.018312005418233353
B3-Layer,56,2,-0.04553642935539015
B3-Layer,56,3,-0.0001443002510856419
B3-Layer,56,4,0.0011671525459538837
B3-Layer,56,5,-4.337241136100877e-07
B3-Layer,57,0,0.07745590960392995
B3-Layer,57,1,-0.009234564281011479
B3-Layer,57,2,-0.029045233070394354
B3-Layer,57,3,0.007114554490119676
B3-Layer,57,4,0.014962407304104133
B3-Layer,57,5,0.0007033152439874499
B3-Layer,58,0,0.09582947121047722
B3-Layer,58,1,0.015559792054974026
B3-Layer,58,2,0.0900569871225439
B3-Layer,58,3,0.049136912839854184
B3-Layer,58,4,-0.027353886930506978
B3-Layer,58,5,0.002663142029307719
B3-Layer,59,0,0.021608386776495517
B3-Layer,59,1,-0.013011486190374804
B3-Layer,59,2,-0.041120833482606145
B3-Layer,59,3,0.030907182100218922
B3-Layer,59,4,-0.002803079653734191
B3-Layer,59,5,-0.00018719914685238229
B3-Layer,60,0,0.004191326641969301
B3-Layer,60,1,1.3414811035119e-05
B3-Layer,60,2,0.07186575560677909
B3-Layer,60,3,-0.015894028587454163
B3-Layer,60,4,0.011878663091192343
B3-Layer,60,5,0.004360607056845812
B3-Layer,61,0,0.019319906166160423
B3-Layer,61,1,0.017951595633902202
B3-Layer,61,2,-0.005285633737632379
B3-Layer,61,3,-0.01988453723933098
B3-Layer,61,4,-0.011211362582534917
B3-Layer,61,5,0.0013219669860905523
B3-Layer,62,0,0.04999463532092171
B3-Layer,62,1,-0.0016902104883498486
B3-Layer,62,2,-0.009890767370587186
B3-Layer,62,3,0.0011508893084416594
B3-Layer,62,4,-0.021662684505061276
B3-Layer,62,5,-0.00012752870474662801
B3-Layer,63,0,0.015207210880233416
B3-Layer,63,1,0.0021154876805259486
B3-Layer,63,2,-0.05248284798958586
B3-Layer,63,3,0.0013548230407104723
B3-Layer,63,4,0.017336329242735714
B3-Layer,63,5,-1.8827006911096876e-05
B3-Layer,64,0,0.023062602955729723
B3-Layer,64,1,0.0001958942430770137
B3-Layer,64,2,-0.05133663134082724
B3-Layer,64,3,0.00355256292199009
B3-Layer,64,4,-0.016247272334805583
B3-Layer,64,5,-0.0012206604265407922
B3-Layer,65,0,-0.01507758915234788
B3-Layer,65,1,-0.0003821121773440534
B3-Layer,65,2,0.006428872833627907
B3-Layer,65,3,-5.501746551131203e-06
B3-Layer,65,4,0.0012393682654169042
B3-Layer,65,5,-8.691173376577475e-05
B3-Layer,66,0,0.03847346675984903
B3-Layer,66,1,0.040057989196213804
B3-Layer,66,2,0.004928692344423672
B3-Layer,66,3,0.002083653154350247
B3-Layer,66,4,0.014392373894365986
B3-Layer,66,5,0.002191061255049967
B3-Layer,67,0,0.03336977854416727
B3-Layer,67,1,-0.004003837199820652
B3-Layer,67,2,0.008793145404581648
B3-Layer,67,3,-0.0008324755201136548
B3-Layer,67,4,0.06075142152420963
B3-Layer,67,5,-4.419202404156033e-06
B3-Layer,68,0,-0.017758713588155776
B3-Layer,68,1,0.011763359793694875
B3-Layer,68,2,-0.06661877479390242
B3-Layer,68,3,0.0016400218311493654
B3-Layer,68,4,0.0006473821892939125
B3-Layer,68,5,0.001394085114696446
B3-Layer,69,0,0.03733304282370846
B3-Layer,69,1,0.0014192035644152005
B3-Layer,69,2,0.06971483010984146
B3-Layer,69,3,-0.00937222161035949
B3-Layer,69,4,0.036261880932950796
B3-Layer,69,5,-0.0050549065375430306
B3-Layer,70,0,-0.03497655065991071
B3-Layer,70,1,0.00916978679406967
B3-Layer,70,2,-0.0615245307439848
B3-Layer,70,3,0.11172323074523041
B3-Layer,70,4,-0.04596431654033819
B3-Layer,70,5,0.0015307586834170884
B3-Layer,71,0,0.0012068250369107183
B3-Layer,71,1,0.005265405107950906
B3-Layer,71,2,-0.03463652812849732
B3-Layer,71,3,0.03216102640517478
B3-Layer,71,4,0.04964539680725601
B3-Layer,71,5,-0.0014437036128619565
B3-Layer,72,0,0.007382947493335887
B3-Layer,72,1,-4.983967810745938e-05
B3-Layer,72,2,0.004107075337948709
B3-Layer,72,3,-0.0004998618977206088
B3-Layer,72,4,0.015874105487032327
B3-Layer,72,5,2.4979208817237406e-06
B3-Layer,73,0,-0.011772241460725955
B3-Layer,73,1,0.058598811858171694
B3-Layer,73,2,0.003008040091754812
B3-Layer,73,3,0.0026578205054387776
B3-Layer,73,4,-0.002029729697532687
B3-Layer,73,5,2.4364626568591073e-06
B3-Layer,74,0,-0.005011735756755779
B3-Layer,74,1,-0.00045426537144858215
B3-Layer,74,2,4.988914547493986e-05
B3-Layer,74,3,-0.0006343624677482581
B3-Layer,74,4,0.0008463704592101899
B3-Layer,74,5,-6.037825773365911e-08
B3-Layer,75,0,0.0039116094585142265
B3-Layer,75,1,0.0004939678669352988
B3-Layer,75,2,0.047363422792648255
B3-Layer,75,3,5.112920341209662e-06
B3-Layer,75,4,-0.011634562628312053
B3-Layer,75,5,0.008495187124989962
B3-Layer,76,0,0.1213065007402049
B3-Layer,76,1,-0.0074936439135610275
B3-Layer,76,2,-0.13529824694634315
B3-Layer,76,3,-0.0026116895067225215
B3-Layer,76,4,-0.01695098981436287
B3-Layer,76,5,0.0001573475172023516
B3-Layer,77,0,0.05876094408780063
B3-Layer,77,1,-0.006242028030411645
B3-Layer,77,2,-0.0061918598218125695
B3-Layer,77,3,0.010027099810762776
B3-Layer,77,4,0.05982409321800083
B3-Layer,77,5,2.327772367803108e-05
B3-Layer,78,0,0.08653907227580253
B3-Layer,78,1,0.00010156701277695045
B3-Layer,78,2,0.024861622585792515
B3-Layer,78,3,-0.0023726861103243687
B3-Layer,78,4,0.04107626235509638
B3-Layer,78,5,-0.0005140411486204811
B3-Layer,79,0,0.0183815099671532
B3-Layer,79,1,0.017486460269600754
B3-Layer,79,2,0.021936568456939403
B3-Layer,79,3,-0.0031423798529433573
B3-Layer,79,4,0.03180173317200385
B3-Layer,79,5,2.286526429996908e-05
B3-Layer,80,0,0.018962304248273068
B3-Layer,80,1,0.04492828075320579
B3-Layer,80,2,0.009550108956416354
B3-Layer,80,3,-0.009331239195182563
B3-Layer,80,4,0.06179180335690461
B3-Layer,80,5,0.0014755283704379182
B3-Layer,81,0,0.08643786471875202
B3-Layer,81,1,-1.5714672059736298e-05
B3-Layer,81,2,-0.07872250654318753
B3-Layer,81,3,-0.0001283836139375353
B3-Layer,81,4,0.00758066195782943
B3-Layer,81,5,0.003534323630357652
B3-Layer,82,0,0.03217396468305596
B3-Layer,82,1,9.181480683898051e-06
B3-Layer,82,2,0.06982614956419528
B3-Layer,82,3,0.0012235932149750911
B3-Layer,82,4,0.034398948290131195
B3-Layer,82,5,-0.00044637276384708975
B3-Layer,83,0,-0.06840923749956848
B3-Layer,83,1,-0.03710500065774069
B3-Layer,83,2,-0.140452372912328
B3-Layer,83,3,-0.07867734344946453
B3-Layer,83,4,0.005183888268765166
B3-Layer,83,5,-4.594418319079879e-06
B3-Layer,84,0,0.0033217022918918112
B3-Layer,84,1,0.007460990338040353
B3-Layer,84,2,-0.06602705738826704
B3-Layer,84,3,0.027094880352115394
B3-Layer,84,4,0.029456068795715176
B3-Layer,84,5,0.0014197819022749123
B3-Layer,85,0,-0.010875744664625165
B3-Layer,85,1,0.03373152718109454
B3-Layer,85,2,0.06883780606521137
B3-Layer,85,3,-0.047430947950263695
B3-Layer,85,4,0.01114954882367917
B3-Layer,85,5,0.0009924874370376136
B3-Layer,86,0,-0.040642366729338936
B3-Layer,86,1,-0.00643883351054844
B3-Layer,86,2,0.09217817620601498
B3-Layer,86,3,-0.00036537148676601847
B3-Layer,86,4,-0.0034331004558123693
B3-Layer,86,5,-0.0012124400673813652
B3-Layer,87,0,0.0815743200287576
B3-Layer,87,1,-0.0009452481269463124
B3-Layer,87,2,-0.03308289013337028
B3-Layer,87,3,0.0010195629005622395
B3-Layer,87,4,0.008112834532789671
B3-Layer,87,5,-0.0001123101272672258
B3-Layer,88,0,0.05231880933108774
B3-Layer,88,1,-0.0024658914088929993
B3-Layer,88,2,0.05030713893355108
B3-Layer,88,3,-0.004697314962034004
B3-Layer,88,4,0.0025691718935924126
B3-Layer,88,5,2.689195682191821e-06
B3-Layer,89,0,0.003336367345578706
B3-Layer,89,1,0.0017333677179398863
B3-Layer,89,2,-0.0008854476568961886
B3-Layer,89,3,-0.010082725345972803
B3-Layer,89,4,0.0018480167444627526
B3-Layer,89,5,0.00021009588023542913
B3-Layer,90,0,-0.021434587106734283
B3-Layer,90,1,0.004216256809493542
B3-Layer,90,2,0.011090380744923545
B3-Layer,90,3,0.010167751530337386
B3-Layer,90,4,0.001517008537793549
B3-Layer,90,5,-0.00022456991184181593
B3-Layer,91,0,-0.017071476115090568
B3-Layer,91,1,-9.979864926868963e-05
B3-Layer,91,2,0.013221451985318626
B3-Layer,91,3,-0.0027033552588185445
B3-Layer,91,4,0.004418714983361099
B3-Layer,91,5,-9.320992804307312e-05
B3-Layer,92,0,-0.06657093976048462
B3-Layer,92,1,-0.0030323845748308096
B3-Layer,92,2,-0.01908858042196825
B3-Layer,92,3,0.01125357068438375
B3-Layer,92,4,0.01733120618960865
B3-Layer,92,5,0.002447994726146198
B3-Layer,93,0,0.08539111542238445
B3-Layer,93,1,0.008131968430089082
B3-Layer,93,2,0.028496307582131158
B3-Layer,93,3,-0.02998561722876591
B3-Layer,93,4,-0.03303341031932192
B3-Layer,93,5,-0.001034374466036533
B3-Layer,94,0,-0.0384176772914137
B3-Layer,94,1,-0.0002877132205916158
B3-Layer,94,2,-0.06381761047183837
B3-Layer,94,3,-0.0356881217614862
B3-Layer,94,4,-0.006504893746942839
B3-Layer,94,5,6.400863174731668e-05
B3-Layer,95,0,-0.04505701765991754
B3-Layer,95,1,0.009555575592912893
B3-Layer,95,2,0.044873109791794166
B3-Layer,95,3,-0.07296840228148252
B3-Layer,95,4,-0.00019145041747967078
B3-Layer,95,5,-0.0002612589890223472
B3-Layer,96,0,-0.051849854966945906
B3-Layer,96,1,0.003277387217068489
B3-Layer,96,2,0.05270054520123698
B3-Layer,96,3,-0.01645364713910642
B3-Layer,96,4,0.09304511599800548
B3-Layer,96,5,4.714232804853529e-05
B3-Layer,97,0,0.04803862539182788
B3-Layer,97,1,0.0014191147329382426
B3-Layer,97,2,-0.02384782934131308
B3-Layer,97,3,-0.001368124788607722
B3-Layer,97,4,-0.03400520565591284
B3-Layer,97,5,-0.00010225759162214263
B3-Layer,98,0,-0.010656332388427394
B3-Layer,98,1,-8.40742044329349e-05
B3-Layer,98,2,0.09266511244905472
B3-Layer,98,3,0.054730378610319354
B3-Layer,98,4,-0.053538724034975
B3-Layer,98,5,-0.039698936716100704
B3-Layer,99,0,0.011520389369600138
B3-Layer,99,1,-0.00021866634767103385
B3-Layer,99,2,-0.005023459693017506
B3-Layer,99,3,-0.0010613155008057883
B3-Layer,99,4,0.022240417646886942
B3-Layer,99,5,-1.3566538558676024e-05
B5-ResQNet,0,0,0.002012083238405611
B5-ResQNet,0,1,0.00042465631269596426
B5-ResQNet,0,2,-0.0015721571459185663
B5-ResQNet,0,3,0.0017526354465073782
B5-ResQNet,0,4,-6.63697235195588e-05
B5-ResQNet,0,5,0.00016795178605367376
B5-ResQNet,1,0,1.2679470381427157e-05
B5-ResQNet,1,1,-0.0007765686748311133
B5-ResQNet,1,2,0.000260993185356642
B5-ResQNet,1,3,-0.001479135723843076
B5-ResQNet,1,4,0.0010998026568559964
B5-ResQNet,1,5,0.0015729168881290622
B5-ResQNet,2,0,-0.00012230321457736319
B5-ResQNet,2,1,1.3279271105461783e-05
B5-ResQNet,2,2,0.00012930175456510426
B5-ResQNet,2,3,3.772671891816889e-05
B5-ResQNet,2,4,1.4534962642504401e-05
B5-ResQNet,2,5,-5.364030223320149e-06
B5-ResQNet,3,0,-1.023996741491594e-05
B5-ResQNet,3,1,-3.604606338305144e-06
B5-ResQNet,3,2,1.8049151128185225e-05
B5-ResQNet,3,3,1.795105074975394e-05
B5-ResQNet,3,4,-4.152411829738425e-06
B5-ResQNet,3,5,2.5507891861076695e-06
B5-ResQNet,4,0,0.00695891843254867
B5-ResQNet,4,1,0.0006915947349614818
B5-ResQNet,4,2,-0.01207730369693586
B5-ResQNet,4,3,-0.019380355950396704
B5-ResQNet,4,4,-0.0049471618094854754
B5-ResQNet,4,5,0.00022587417545021212
B5-ResQNet,5,0,-0.0007359553491920066
B5-ResQNet,5,1,0.005812405715620799
B5-ResQNet,5,2,0.0006954824517289107
B5-ResQNet,5,3,0.0001052278725614451
B5-ResQNet,5,4,0.0001598350188039969
B5-ResQNet,5,5,-2.6069100095429646e-05
B5-ResQNet,6,0,0.0010134968943847557
B5-ResQNet,6,1,-0.0007235415553700427
B5-ResQNet,6,2,-0.0007906065466706537
B5-ResQNet,6,3,0.00036742747700600347
B5-ResQNet,6,4,0.0006274581632364772
B5-ResQNet,6,5,-0.00027280245920986875
B5-ResQNet,7,0,0.002159061750422675
B5-ResQNet,7,1,9.086160975214324e-05
B5-ResQNet,7,2,-0.0022441082534278415
B5-ResQNet,7,3,0.017990577838150505
B5-ResQNet,7,4,-0.001537810996292852
B5-ResQNet,7,5,0.005160320215303755
B5-ResQNet,8,0,-0.0012285097328101396
B5-ResQNet,8,1,-0.0029432932985667855
B5-ResQNet,8,2,0.0004972598656228282
B5-ResQNet,8,3,-0.0031872603738848804
B5-ResQNet,8,4,8.854064828076328e-05
B5-ResQNet,8,5,0.0006246820915000902
B5-ResQNet,9,0,-4.121290480132211e-05
B5-ResQNet,9,1,-0.00023325582923526352
B5-ResQNet,9,2,-6.204144943038857e-05
B5-ResQNet,9,3,-0.001344985882075802
B5-ResQNet,9,4,-0.00017229879344072408
B5-ResQNet,9,5,-9.849309402341336e-05
B5-ResQNet,10,0,-0.00027663193691401545
B5-ResQNet,10,1,-0.00023552741238657066
B5-ResQNet,10,2,0.0006860969799015137
B5-ResQNet,10,3,-0.0008430184561629547
B5-ResQNet,10,4,0.0007109170081308904
B5-ResQNet,10,5,0.0010618994454103083
B5-ResQNet,11,0,-4.004445828752361e-05
B5-ResQNet,11,1,-6.144860019056465e-05
B5-ResQNet,11,2,0.00014599765470832827
B5-ResQNet,11,3,-0.00026633077102347175
B5-ResQNet,11,4,-2.2953408634327427e-05
B5-ResQNet,11,5,-4.302352117267761e-05
B5-ResQNet,12,0,4.201713996508151e-06
B5-ResQNet,12,1,-1.5926374765178796e-05
B5-ResQNet,12,2,-2.4356210782555564e-07
B5-ResQNet,12,3,6.488909066376736e-07
B5-ResQNet,12,4,-4.404445656736759e-09
B5-ResQNet,12,5,-1.24725657203671e-08
B5-ResQNet,13,0,-0.0001943133851033672
B5-ResQNet,13,1,-0.004114270818827018
B5-ResQNet,13,2,-5.7163787550884494e-05
B5-ResQNet,13,3,0.008454769910187461
B5-ResQNet,13,4,0.0004695192930781244
B5-ResQNet,13,5,0.0001901922070393401
B5-ResQNet,14,0,0.012767062680439601
B5-ResQNet,14,1,-0.0280227906672717
B5-ResQNet,14,2,0.010974950633692202
B5-ResQNet,14,3,0.0017712887921211922
B5-ResQNet,14,4,0.020553228845910716
B5-ResQNet,14,5,-0.019523671733322506
B5-ResQNet,15,0,-0.0040049660026828145
B5-ResQNet,15,1,-0.0034674424491983116
B5-ResQNet,15,2,0.004085744132063029
B5-ResQNet,15,3,0.0020917562407696717
B5-ResQNet,15,4,0.00011762300934473182
B5-ResQNet,15,5,-0.000357926605237413
B5-ResQNet,16,0,-0.00021075500974268935
B5-ResQNet,16,1,-0.0037863633236675078
B5-ResQNet,16,2,-0.001032454172274565
B5-ResQNet,16,3,0.0743621138197525
B5-ResQNet,16,4,-0.021112770165929814
B5-ResQNet,16,5,-0.018100972826824588
B5-ResQNet,17,0,0.007629495090225909
B5-ResQNet,17,1,-0.012989276482400287
B5-ResQNet,17,2,-0.01893804103630082
B5-ResQNet,17,3,-0.00024900900218897195
B5-ResQNet,17,4,-3.0510375462518394e-05
B5-ResQNet,17,5,-0.0008961707830736416
B5-ResQNet,18,0,-0.008118511699770506
B5-ResQNet,18,1,-0.0015263445756500793
B5-ResQNet,18,2,-0.010013316314048443
B5-ResQNet,18,3,0.006077007108267209
B5-ResQNet,18,4,-0.007276680935148535
B5-ResQNet,18,5,-0.004504002173338605
B5-ResQNet,19,0,-9.837199515022696e-07
B5-ResQNet,19,1,4.120169852019658e-06
B5-ResQNet,19,2,-9.131681177390609e-09
B5-ResQNet,19,3,-3.6445139877720396e-05
B5-ResQNet,19,4,2.5018571160578972e-06
B5-ResQNet,19,5,1.8877778689745236e-06
B5-ResQNet,20,0,0.017365951345523652
B5-ResQNet,20,1,-0.005762329970801773
B5-ResQNet,20,2,-0.014798826546714427
B5-ResQNet,20,3,-0.002981004412359393
B5-ResQNet,20,4,-0.056389679090913795
B5-ResQNet,20,5,0.020054232967466116
B5-ResQNet,21,0,0.0003070276202937246
B5-ResQNet,21,1,-0.011156653081137958
B5-ResQNet,21,2,0.004900129318691375
B5-ResQNet,21,3,0.0002745345467398452
B5-ResQNet,21,4,0.0013238487950006043
B5-ResQNet,21,5,0.004039246286404865
B5-ResQNet,22,0,-4.5729725981876175e-07
B5-ResQNet,22,1,0.00025710514375647454
B5-ResQNet,22,2,-2.676602442998195e-06
B5-ResQNet,22,3,-9.346211220597675e-09
B5-ResQNet,22,4,0.00016588794526135948
B5-ResQNet,22,5,0.0012410173742209514
B5-ResQNet,23,0,0.0002201274725735454
B5-ResQNet,23,1,-0.0007470081292477638
B5-ResQNet,23,2,-0.0001316321813442527
B5-ResQNet,23,3,0.0002216914135486218
B5-ResQNet,23,4,6.874231910401825e-05
B5-ResQNet,23,5,0.00012873490011753016
B5-ResQNet,24,0,-0.007077139193724473
B5-ResQNet,24,1,-0.0005343889128100823
B5-ResQNet,24,2,-0.011091040136080177
B5-ResQNet,24,3,0.02504935261183
B5-ResQNet,24,4,-0.020099960837291785
B5-ResQNet,24,5,-0.0019495882743805074
B5-ResQNet,25,0,0.00017478295546802228
B5-ResQNet,25,1,-0.00012620928830683306
B5-ResQNet,25,2,9.019669557844216e-05
B5-ResQNet,25,3,-0.0010551074667552451
B5-ResQNet,25,4,-8.309201195744314e-06
B5-ResQNet,25,5,5.1699814673910415e-06
B5-ResQNet,26,0,-3.621316037489516e-05
B5-ResQNet,26,1,-3.737017981442071e-05
B5-ResQNet,26,2,-3.2650974140919515e-05
B5-ResQNet,26,3,9.877058882140489e-05
B5-ResQNet,26,4,-0.00010591832174103893
B5-ResQNet,26,5,7.645212779961989e-05
B5-ResQNet,27,0,-7.192053828818423e-09
B5-ResQNet,27,1,-1.4471298032804804e-06
B5-ResQNet,27,2,-1.2242470453100122e-07
B5-ResQNet,27,3,0.00012229354506007906
B5-ResQNet,27,4,5.696625294440525e-07
B5-ResQNet,27,5,-1.025918331748517e-06
B5-ResQNet,28,0,-0.0015334520873325225
B5-ResQNet,28,1,-0.007900742634416447
B5-ResQNet,28,2,0.002170907434227449
B5-ResQNet,28,3,0.000932104485497975
B5-ResQNet,28,4,0.005875978612692836
B5-ResQNet,28,5,0.0023474155377885705
B5-ResQNet,29,0,0.000290563976051537
B5-ResQNet,29,1,2.2640453086726246e-05
B5-ResQNet,29,2,-0.000567007868610127
B5-ResQNet,29,3,-0.0002842356333398109
B5-ResQNet,29,4,-0.0006244283103712724
B5-ResQNet,29,5,0.00022157458734700314
B5-ResQNet,30,0,4.458686600832135e-08
B5-ResQNet,30,1,1.3972659977550286e-05
B5-ResQNet,30,2,2.5261712414546867e-06
B5-ResQNet,30,3,-8.739031629560549e-05
B5-ResQNet,30,4,-5.11836944200123e-05
B5-ResQNet,30,5,-7.35769811624471e-05
B5-ResQNet,31,0,0.027872216372432757
B5-ResQNet,31,1,0.03414143343166631
B5-ResQNet,31,2,-0.0449639604483974
B5-ResQNet,31,3,-0.034023901162958975
B5-ResQNet,31,4,-0.08867732419249098
B5-ResQNet,31,5,0.03494344628948248
B5-ResQNet,32,0,8.287364688814596e-05
B5-ResQNet,32,1,-5.29380100010213e-05
B5-ResQNet,32,2,0.00047248458491592506
B5-ResQNet,32,3,-2.5662429601550317e-06
B5-ResQNet,32,4,6.969920330614447e-05
B5-ResQNet,32,5,0.002257959773854057
B5-ResQNet,33,0,-4.7546071673325656e-05
B5-ResQNet,33,1,-0.00014566422696661352
B5-ResQNet,33,2,0.00010049832871718424
B5-ResQNet,33,3,-0.00020509369735069772
B5-ResQNet,33,4,-3.4414277443495714e-06
B5-ResQNet,33,5,2.154083088166496e-05
B5-ResQNet,34,0,0.00559575942903864
B5-ResQNet,34,1,0.001617309885849704
B5-ResQNet,34,2,0.007995475479928004
B5-ResQNet,34,3,0.008368651151468006
B5-ResQNet,34,4,-0.004370033475348081
B5-ResQNet,34,5,0.0029567180618247967
B5-ResQNet,35,0,-2.229606234395044e-06
B5-ResQNet,35,1,-3.0598702728280156e-05
B5-ResQNet,35,2,3.593428619837291e-05
B5-ResQNet,35,3,-2.1415158014633823e-06
B5-ResQNet,35,4,7.632110986203268e-06
B5-ResQNet,35,5,-6.574675036207486e-05
B5-ResQNet,36,0,-0.0006584171223269385
B5-ResQNet,36,1,-0.0003063855995825329
B5-ResQNet,36,2,-0.000373642765615605
B5-ResQNet,36,3,0.000643983542113375
B5-ResQNet,36,4,-0.0008162520052888259
B5-ResQNet,36,5,0.0002572702039067448
B5-ResQNet,37,0,0.012621220917607121
